Time FPGA: 263.38 ms.
Time CPU: 7.88092 ms.
Error at index 0 ; gold=0; out=0.334622
Error at index 10481677 ; gold=0; out=0.449341
Error at index 10481678 ; gold=0; out=0.450948
Error at index 10481679 ; gold=0; out=0.222637
Error at index 10481680 ; gold=0; out=0.485883
Error at index 10481681 ; gold=0; out=0.0922689
Error at index 10481682 ; gold=0; out=0.909543
Error at index 10481683 ; gold=0; out=0.493031
Error at index 10481684 ; gold=0; out=0.00478208
Error at index 10481685 ; gold=0; out=0.464288
Error at index 10481686 ; gold=0; out=0.75269
Error at index 10481687 ; gold=0; out=0.342291
Error at index 10481688 ; gold=0; out=0.00896865
Error at index 10481689 ; gold=0; out=0.524533
Error at index 10481690 ; gold=0; out=0.386072
Error at index 10481691 ; gold=0; out=0.189966
Error at index 10481692 ; gold=0; out=0.0971593
Error at index 10481693 ; gold=0; out=0.635545
Error at index 10481694 ; gold=0; out=0.836204
Error at index 10481695 ; gold=0; out=0.644798
Error at index 10481696 ; gold=0; out=0.879099
Error at index 10481697 ; gold=0; out=0.284386
Error at index 10481698 ; gold=0; out=0.463558
Error at index 10481699 ; gold=0; out=0.853263
Error at index 10481700 ; gold=0; out=0.669976
Error at index 10481701 ; gold=0; out=0.220476
Error at index 10481702 ; gold=0; out=0.191066
Error at index 10481703 ; gold=0; out=0.986349
Error at index 10481704 ; gold=0; out=0.170286
Error at index 10481705 ; gold=0; out=0.0514983
Error at index 10481706 ; gold=0; out=0.474552
Error at index 10481707 ; gold=0; out=0.562751
Error at index 10481708 ; gold=0; out=0.50084
Error at index 10481709 ; gold=0; out=0.9255
Error at index 10481710 ; gold=0; out=0.785388
Error at index 10481711 ; gold=0; out=0.986723
Error at index 10481712 ; gold=0; out=0.0177693
Error at index 10481713 ; gold=0; out=0.694932
Error at index 10481714 ; gold=0; out=0.479753
Error at index 10481715 ; gold=0; out=0.0225514
Error at index 10481716 ; gold=0; out=0.15922
Error at index 10481717 ; gold=0; out=0.232443
Error at index 10481718 ; gold=0; out=0.364842
Error at index 10481719 ; gold=0; out=0.168189
Error at index 10481720 ; gold=0; out=0.756977
Error at index 10481721 ; gold=0; out=0.750915
Error at index 10481722 ; gold=0; out=0.358155
Error at index 10481723 ; gold=0; out=0.854136
Error at index 10481724 ; gold=0; out=0.386459
Error at index 10481725 ; gold=0; out=0.194359
Error at index 10481726 ; gold=0; out=0.498934
Error at index 10481727 ; gold=0; out=0.265559
Error at index 10481728 ; gold=0; out=0.478745
Error at index 10481729 ; gold=0; out=0.962492
Error at index 10481730 ; gold=0; out=0.118822
Error at index 10481731 ; gold=0; out=0.148722
Error at index 10481732 ; gold=0; out=0.182968
Error at index 10481733 ; gold=0; out=0.309888
Error at index 10481734 ; gold=0; out=0.13507
Error at index 10481735 ; gold=0; out=0.353254
Error at index 10481736 ; gold=0; out=0.361386
Error at index 10481737 ; gold=0; out=0.609622
Error at index 10481738 ; gold=0; out=0.916005
Error at index 10481739 ; gold=0; out=0.862226
Error at index 10481740 ; gold=0; out=0.535123
Error at index 10481741 ; gold=0; out=0.701394
Error at index 10481742 ; gold=0; out=0.848949
Error at index 10481743 ; gold=0; out=0.552892
Error at index 10481744 ; gold=0; out=0.396326
Error at index 10481745 ; gold=0; out=0.328702
Error at index 10481746 ; gold=0; out=0.575443
Error at index 10481747 ; gold=0; out=0.555546
Error at index 10481748 ; gold=0; out=0.561145
Error at index 10481749 ; gold=0; out=0.940286
Error at index 10481750 ; gold=0; out=0.723734
Error at index 10481751 ; gold=0; out=0.318122
Error at index 10481752 ; gold=0; out=0.6912
Error at index 10481753 ; gold=0; out=0.081889
Error at index 10481754 ; gold=0; out=0.172257
Error at index 10481755 ; gold=0; out=0.0776595
Error at index 10481756 ; gold=0; out=0.276248
Error at index 10481757 ; gold=0; out=0.671191
Error at index 10481758 ; gold=0; out=0.343218
Error at index 10481759 ; gold=0; out=0.754993
Error at index 10481760 ; gold=0; out=0.633683
Error at index 10481761 ; gold=0; out=0.46204
Error at index 10481762 ; gold=0; out=0.903715
Error at index 10481763 ; gold=0; out=0.816651
Error at index 10481764 ; gold=0; out=0.771928
Error at index 10481765 ; gold=0; out=0.038785
Error at index 10481766 ; gold=0; out=0.169905
Error at index 10481767 ; gold=0; out=0.133314
Error at index 10481768 ; gold=0; out=0.648407
Error at index 10481769 ; gold=0; out=0.0859106
Error at index 10481770 ; gold=0; out=0.99554
Error at index 10481771 ; gold=0; out=0.18353
Error at index 10481772 ; gold=0; out=0.787305
Error at index 10481773 ; gold=0; out=0.844489
Error at index 10481774 ; gold=0; out=0.736422
Error at index 10481775 ; gold=0; out=0.18363
Error at index 10481776 ; gold=0; out=0.17319
Error at index 10481777 ; gold=0; out=0.311865
Error at index 10481778 ; gold=0; out=0.739176
Error at index 10481779 ; gold=0; out=0.734335
Error at index 10481780 ; gold=0; out=0.25215
Error at index 10481781 ; gold=0; out=0.46291
Error at index 10481782 ; gold=0; out=0.0524569
Error at index 10481783 ; gold=0; out=0.943351
Error at index 10481784 ; gold=0; out=0.544799
Error at index 10481785 ; gold=0; out=0.224714
Error at index 10481786 ; gold=0; out=0.0210101
Error at index 10481787 ; gold=0; out=0.821047
Error at index 10481788 ; gold=0; out=0.895906
Error at index 10481789 ; gold=0; out=0.364228
Error at index 10481790 ; gold=0; out=0.57604
Error at index 10481791 ; gold=0; out=0.529589
Error at index 10481792 ; gold=0; out=0.826268
Error at index 10481793 ; gold=0; out=0.479755
Error at index 10481794 ; gold=0; out=0.34624
Error at index 10481795 ; gold=0; out=0.598196
Error at index 10481796 ; gold=0; out=0.51854
Error at index 10481797 ; gold=0; out=0.516145
Error at index 10481798 ; gold=0; out=0.73151
Error at index 10481799 ; gold=0; out=0.166947
Error at index 10481800 ; gold=0; out=0.602056
Error at index 10481801 ; gold=0; out=0.72705
Error at index 10481802 ; gold=0; out=0.350477
Error at index 10481803 ; gold=0; out=0.38936
Error at index 10481804 ; gold=0; out=0.571538
Error at index 10481805 ; gold=0; out=0.0868985
Error at index 10481806 ; gold=0; out=0.57299
Error at index 10481807 ; gold=0; out=0.744729
Error at index 10481808 ; gold=0; out=0.398763
Error at index 10481809 ; gold=0; out=0.312166
Error at index 10481810 ; gold=0; out=0.479064
Error at index 10481811 ; gold=0; out=0.650914
Error at index 10481812 ; gold=0; out=0.775076
Error at index 10481813 ; gold=0; out=0.531521
Error at index 10481814 ; gold=0; out=0.594264
Error at index 10481815 ; gold=0; out=0.319876
Error at index 10481816 ; gold=0; out=0.756235
Error at index 10481817 ; gold=0; out=0.615275
Error at index 10481818 ; gold=0; out=0.140923
Error at index 10481819 ; gold=0; out=0.652141
Error at index 10481820 ; gold=0; out=0.979503
Error at index 10481821 ; gold=0; out=0.716963
Error at index 10481822 ; gold=0; out=0.18173
Error at index 10481823 ; gold=0; out=0.805771
Error at index 10481824 ; gold=0; out=0.196718
Error at index 10481825 ; gold=0; out=0.52797
Error at index 10481826 ; gold=0; out=0.403966
Error at index 10481827 ; gold=0; out=0.715259
Error at index 10481828 ; gold=0; out=0.0441146
Error at index 10481829 ; gold=0; out=0.135476
Error at index 10481830 ; gold=0; out=0.882206
Error at index 10481831 ; gold=0; out=0.64617
Error at index 10481832 ; gold=0; out=0.862526
Error at index 10481833 ; gold=0; out=0.232683
Error at index 10481834 ; gold=0; out=0.0355303
Error at index 10481835 ; gold=0; out=0.434064
Error at index 10481836 ; gold=0; out=0.319581
Error at index 10481837 ; gold=0; out=0.608521
Error at index 10481838 ; gold=0; out=0.178793
Error at index 10481839 ; gold=0; out=0.718345
Error at index 10481840 ; gold=0; out=0.920687
Error at index 10481841 ; gold=0; out=0.657857
Error at index 10481842 ; gold=0; out=0.369258
Error at index 10481843 ; gold=0; out=0.695763
Error at index 10481844 ; gold=0; out=0.189378
Error at index 10481845 ; gold=0; out=0.963523
Error at index 10481846 ; gold=0; out=0.015639
Error at index 10481847 ; gold=0; out=0.945613
Error at index 10481848 ; gold=0; out=0.578797
Error at index 10481849 ; gold=0; out=0.156562
Error at index 10481850 ; gold=0; out=0.597754
Error at index 10481851 ; gold=0; out=0.5583
Error at index 10481852 ; gold=0; out=0.873525
Error at index 10481853 ; gold=0; out=0.779484
Error at index 10481854 ; gold=0; out=0.364071
Error at index 10481855 ; gold=0; out=0.0702432
Error at index 10481856 ; gold=0; out=0.307453
Error at index 10481857 ; gold=0; out=0.768037
Error at index 10481858 ; gold=0; out=0.785502
Error at index 10481859 ; gold=0; out=0.351568
Error at index 10481860 ; gold=0; out=0.903513
Error at index 10481861 ; gold=0; out=0.667708
Error at index 10481862 ; gold=0; out=0.997738
Error at index 10481863 ; gold=0; out=0.766039
Error at index 10481864 ; gold=0; out=0.900391
Error at index 10481865 ; gold=0; out=0.0332683
Error at index 10481866 ; gold=0; out=0.200103
Error at index 10481867 ; gold=0; out=0.219972
Error at index 10481868 ; gold=0; out=0.641789
Error at index 10481869 ; gold=0; out=0.378896
Error at index 10481870 ; gold=0; out=0.938316
Error at index 10481871 ; gold=0; out=0.562476
Error at index 10481872 ; gold=0; out=0.0367523
Error at index 10481873 ; gold=0; out=0.307575
Error at index 10481874 ; gold=0; out=0.258239
Error at index 10481875 ; gold=0; out=0.22613
Error at index 10481876 ; gold=0; out=0.271098
Error at index 10481877 ; gold=0; out=0.273878
Error at index 10481878 ; gold=0; out=0.171743
Error at index 10481879 ; gold=0; out=0.849895
Error at index 10481880 ; gold=0; out=0.43044
Error at index 10481881 ; gold=0; out=0.769496
Error at index 10481882 ; gold=0; out=0.408195
Error at index 10481883 ; gold=0; out=0.303965
Error at index 10481884 ; gold=0; out=0.54898
Error at index 10481885 ; gold=0; out=0.772266
Error at index 10481886 ; gold=0; out=0.374208
Error at index 10481887 ; gold=0; out=0.856434
Error at index 10481888 ; gold=0; out=0.540304
Error at index 10481889 ; gold=0; out=0.15971
Error at index 10481890 ; gold=0; out=0.208001
Error at index 10481891 ; gold=0; out=0.443817
Error at index 10481892 ; gold=0; out=0.827418
Error at index 10481893 ; gold=0; out=0.205739
Error at index 10481894 ; gold=0; out=0.209856
Error at index 10481895 ; gold=0; out=0.727808
Error at index 10481896 ; gold=0; out=0.239008
Error at index 10481897 ; gold=0; out=0.409959
Error at index 10481898 ; gold=0; out=0.94778
Error at index 10481899 ; gold=0; out=0.880797
Error at index 10481900 ; gold=0; out=0.788855
Error at index 10481901 ; gold=0; out=0.886097
Error at index 10481902 ; gold=0; out=0.443273
Error at index 10481903 ; gold=0; out=0.825607
Error at index 10481904 ; gold=0; out=0.193671
Error at index 10481905 ; gold=0; out=0.701512
Error at index 10481906 ; gold=0; out=0.0517369
Error at index 10481907 ; gold=0; out=0.464769
Error at index 10481908 ; gold=0; out=0.975391
Error at index 10481909 ; gold=0; out=0.22348
Error at index 10481910 ; gold=0; out=0.314664
Error at index 10481911 ; gold=0; out=0.405831
Error at index 10481912 ; gold=0; out=0.992976
Error at index 10481913 ; gold=0; out=0.72286
Error at index 10481914 ; gold=0; out=0.709796
Error at index 10481915 ; gold=0; out=0.541956
Error at index 10481916 ; gold=0; out=0.495126
Error at index 10481917 ; gold=0; out=0.0840043
Error at index 10481918 ; gold=0; out=0.39839
Error at index 10481919 ; gold=0; out=0.0354294
Error at index 10481920 ; gold=0; out=0.243714
Error at index 10481921 ; gold=0; out=0.606391
Error at index 10481922 ; gold=0; out=0.479246
Error at index 10481923 ; gold=0; out=0.0711323
Error at index 10481924 ; gold=0; out=0.812131
Error at index 10481925 ; gold=0; out=0.689102
Error at index 10481926 ; gold=0; out=0.798941
Error at index 10481927 ; gold=0; out=0.0511384
Error at index 10481928 ; gold=0; out=0.0990614
Error at index 10481929 ; gold=0; out=0.746721
Error at index 10481930 ; gold=0; out=0.931935
Error at index 10481931 ; gold=0; out=0.887916
Error at index 10481932 ; gold=0; out=0.632817
Error at index 10481933 ; gold=0; out=0.375208
Error at index 10481934 ; gold=0; out=0.713523
Error at index 10481935 ; gold=0; out=0.826489
Error at index 10481936 ; gold=0; out=0.0767202
Error at index 10481937 ; gold=0; out=0.76526
Error at index 10481938 ; gold=0; out=0.291258
Error at index 10481939 ; gold=0; out=0.0521109
Error at index 10481940 ; gold=0; out=0.98874
Error at index 10481941 ; gold=0; out=0.605922
Error at index 10481942 ; gold=0; out=0.457942
Error at index 10481943 ; gold=0; out=0.981716
Error at index 10481944 ; gold=0; out=0.328782
Error at index 10481945 ; gold=0; out=0.167738
Error at index 10481946 ; gold=0; out=0.523672
Error at index 10481947 ; gold=0; out=0.823908
Error at index 10481948 ; gold=0; out=0.251742
Error at index 10481949 ; gold=0; out=0.922062
Error at index 10481950 ; gold=0; out=0.859337
Error at index 10481951 ; gold=0; out=0.495456
Error at index 10481952 ; gold=0; out=0.528453
Error at index 10481953 ; gold=0; out=0.338583
Error at index 10481954 ; gold=0; out=0.566589
Error at index 10481955 ; gold=0; out=0.340583
Error at index 10481956 ; gold=0; out=0.0276857
Error at index 10481957 ; gold=0; out=0.365529
Error at index 10481958 ; gold=0; out=0.391722
Error at index 10481959 ; gold=0; out=0.126747
Error at index 10481960 ; gold=0; out=0.11225
Error at index 10481961 ; gold=0; out=0.323657
Error at index 10481962 ; gold=0; out=0.0146633
Error at index 10481963 ; gold=0; out=0.745067
Error at index 10481964 ; gold=0; out=0.698865
Error at index 10481965 ; gold=0; out=0.728187
Error at index 10481966 ; gold=0; out=0.571556
Error at index 10481967 ; gold=0; out=0.775585
Error at index 10481968 ; gold=0; out=0.493447
Error at index 10481969 ; gold=0; out=0.862814
Error at index 10481970 ; gold=0; out=0.827696
Error at index 10481971 ; gold=0; out=0.482187
Error at index 10481972 ; gold=0; out=0.468737
Error at index 10481973 ; gold=0; out=0.285638
Error at index 10481974 ; gold=0; out=0.463902
Error at index 10481975 ; gold=0; out=0.797519
Error at index 10481976 ; gold=0; out=0.453376
Error at index 10481977 ; gold=0; out=0.987574
Error at index 10481978 ; gold=0; out=0.621426
Error at index 10481979 ; gold=0; out=0.705118
Error at index 10481980 ; gold=0; out=0.909636
Error at index 10481981 ; gold=0; out=0.480764
Error at index 10481982 ; gold=0; out=0.200574
Error at index 10481983 ; gold=0; out=0.438089
Error at index 10481984 ; gold=0; out=0.819347
Error at index 10481985 ; gold=0; out=0.767163
Error at index 10481986 ; gold=0; out=0.778673
Error at index 10481987 ; gold=0; out=0.847033
Error at index 10481988 ; gold=0; out=0.132692
Error at index 10481989 ; gold=0; out=0.170394
Error at index 10481990 ; gold=0; out=0.97378
Error at index 10481991 ; gold=0; out=0.244942
Error at index 10481992 ; gold=0; out=0.494051
Error at index 10481993 ; gold=0; out=0.988443
Error at index 10481994 ; gold=0; out=0.99001
Error at index 10481995 ; gold=0; out=0.192916
Error at index 10481996 ; gold=0; out=0.71663
Error at index 10481997 ; gold=0; out=0.561566
Error at index 10481998 ; gold=0; out=0.968502
Error at index 10481999 ; gold=0; out=0.210076
Error at index 10482000 ; gold=0; out=0.424381
Error at index 10482001 ; gold=0; out=0.796198
Error at index 10482002 ; gold=0; out=0.692263
Error at index 10482003 ; gold=0; out=0.893117
Error at index 10482004 ; gold=0; out=0.0818358
Error at index 10482005 ; gold=0; out=0.156165
Error at index 10482006 ; gold=0; out=0.690636
Error at index 10482007 ; gold=0; out=0.535212
Error at index 10482008 ; gold=0; out=0.14374
Error at index 10482009 ; gold=0; out=0.312063
Error at index 10482010 ; gold=0; out=0.240329
Error at index 10482011 ; gold=0; out=0.0533757
Error at index 10482012 ; gold=0; out=0.792826
Error at index 10482013 ; gold=0; out=0.440904
Error at index 10482014 ; gold=0; out=0.491465
Error at index 10482015 ; gold=0; out=0.612173
Error at index 10482016 ; gold=0; out=0.208067
Error at index 10482017 ; gold=0; out=0.270137
Error at index 10482018 ; gold=0; out=0.459206
Error at index 10482019 ; gold=0; out=0.340759
Error at index 10482020 ; gold=0; out=0.440532
Error at index 10482021 ; gold=0; out=0.432986
Error at index 10482022 ; gold=0; out=0.585701
Error at index 10482023 ; gold=0; out=0.934583
Error at index 10482024 ; gold=0; out=0.421429
Error at index 10482025 ; gold=0; out=0.575711
Error at index 10482026 ; gold=0; out=0.127499
Error at index 10482027 ; gold=0; out=0.138058
Error at index 10482028 ; gold=0; out=0.137277
Error at index 10482029 ; gold=0; out=0.0960008
Error at index 10482030 ; gold=0; out=0.348134
